"X1","X2","X3","X4","X5","X6","X7"
"1yAwtBaoHLEDWAnWR87hBT","Modest Mouse",1345215,0,65,"indie","artist"
"0wz0jO9anccPzH04N7FLBH","Low",234527,0,53,"indie","artist"
"2RhgnQNC74QoBlaUvT4MEe","The Growlers",577591,0,62,"indie","artist"
"4vxaQs6vK54nK89J1VtLex","PUBLIC",197216,0,62,"indie","artist"
"3NUtpWpGDoffm3RCGhSHtl","Mount Kimbie",301075,0,54,"indie","artist"
"382aq8Pij5V2nE2JMHMoxl","Hoodie Allen",699486,0,63,"indie","artist"
"08j69Ndyx1P7RLO3Janb5P","Emilíana Torrini",188450,0,52,"indie","artist"
"15S89CUJtshT2P7WIa2M5l","Winter Aid",44182,0,55,"indie","artist"
"0kSZOK3LXhqJaNWVBMbIPt","Wrongonyou",17262,1,28,"indie","artist"
"6tuPdaFPIytg3l2f51L7Hw","Ziggy Alberts",343749,0,63,"indie","artist"
"32zeX1IoVKAGWMyy1isKUq","No Vacation",382697,0,61,"indie","artist"
"10GT4yz8c6xjjnPGtGPI1l","Franc Moody",132811,0,58,"indie","artist"
"0aeLcja6hKzb7Uz2ou7ulP","Noah And The Whale",464112,0,54,"indie","artist"
"47i4lPow1dIRwOb85AB6lj","Gizmo Varillas",21718,0,55,"indie","artist"
"2rspptKP0lPBdlJJAJHqht","Yussef Dayes",122164,0,54,"indie","artist"
"5vfEaoOBcK0Lzr07WN8KaK","Darius",151960,0,58,"indie","artist"
"4o16FybIZV7WPD7tOl7PUd","Ralph Castelli",81723,0,60,"indie","artist"
"100sLnojEpcadRx4edEBA6","Zella Day",424081,0,59,"indie","artist"
"7uDdl5V5AETSFY7K3muu22","Arthur Nery",2932907,0,70,"indie","artist"
"4l2MwXYwUDQKHcUXwCZjEz","José James",130536,0,52,"indie","artist"
"5QXLMdpKeByOo5ypH9gT13","Fantastic Negrito",167668,0,47,"indie","artist"
"1ifC4znYCvmMSJ0rght5JS","Haux",149997,0,55,"indie","artist"
"4lujUKeO6nQAJXpq37Epn7","Son Little",140261,0,56,"indie","artist"
"0sYlth2PW1zWJMEU2vCukz","Flower Face",86157,0,59,"indie","artist"
"12tZvy2xFpWSkuJ3FsfisZ","Weval",150344,0,52,"indie","artist"
"3CiuXDKttPUT0tWGHicFUH","Tim Atlas",67480,0,60,"indie","artist"
"5AgvqFJ0RBT4VdKVWVKfwA","Gianluca De Rubertis",1693,0,26,"indie","artist"
"5ivCbtrcD5N4rD337xIb2z","MisterWives",425168,0,61,"indie","artist"
"5C2iFRY2UldL2hv9THw4aB","Mad Tsai",271754,0,60,"indie","artist"
"7B2edU3Q7btJoNsoHCNohM","Laura Marling",474147,0,57,"indie","artist"
"2uvY5pgdD9t1CZ5zMNw1rl","Lucy Rose",270824,0,59,"indie","artist"
"7MlotYZhHjOlXcvmwrITj8","Tep No",96192,0,58,"indie","artist"
"7qRll6DYV06u2VuRPAVqug","Foxes",303375,0,62,"indie","artist"
"7gXy60xRcwYujBFoYHnR2O","Big Red Machine",138554,0,57,"indie","artist"
"0x4xCoWaOFd3WsKarzaxnW","Frankie Cosmos",243119,0,60,"indie","artist"
"4UVlSeEFDPmlkYKaRMRoOz","The Garden",385589,0,62,"indie","artist"
"0jcaMhfyinUx3Pj8w4nmWZ","WILD",39726,0,56,"indie","artist"
"2Jv5eshHtLycR6R8KQCdc4","Grizzly Bear",839567,0,57,"indie","artist"
"3sFTupo9UGgrujjN21BjwR","Gossip",321712,0,50,"indie","artist"
"470WlqN9HSRDGNaMufeHHF","Imaginary Future",143283,0,58,"indie","artist"
"7vWBZm3sQ8yQvfV4nXxHXK","Cris Cab",68637,0,45,"indie","artist"
"0svmVqwlzmbBfwofH6uGbk","Lovespeake",6013,0,54,"indie","artist"
"4UqXejsLj7uwZmzQ9vkmg8","Les Gordon",41236,0,53,"indie","artist"
"02U4dXZhGSo07f66l8JZ91","Tom Speight",59013,0,52,"indie","artist"
"7JFinw4LobpCUjapyKvsjo","Sam Wills",51594,0,59,"indie","artist"
"7sgWBYtJpblXpJl2lU5WVs","Electric Guest",337965,0,57,"indie","artist"
"6zcDLZ62JsbVM1nLrQMzi4","Lomelda",62796,0,60,"indie","artist"
"1o4xLcugkCtDDOw7POAMha","The Notwist",85253,0,40,"indie","artist"
"5gspAQIAH8nJUrMYgXjCJ2","Kurt Vile",476328,0,57,"indie","artist"
"7jZMxhsB8djyIbYmoiJSTs","Kiana Ledé",1426703,0,65,"indie","artist"
"7LvvNoUPwTZpgXDWBRrfHg","DRAMA",109803,0,60,"indie","artist"
"039HWymb5EJiSHhtlJctsi","Say Yes Dog",28132,0,51,"indie","artist"
"3P4vW5tzQvmuoNaFQqzy9q","chloe moriondo",625698,0,62,"indie","artist"
"3JSSjGYcIkgsrz7892CelT","Ed Maverick",2571446,0,72,"indie","artist"
"5isqImG0rLfAgBJSPMEVXF","Blonde Redhead",275047,0,53,"indie","artist"
"12AnGvqOxseM5VJLyO5yBs","Erlend Øye",150379,0,48,"indie","artist"
"2gICCMmzujCdJiXidrzWCi","Delta V",4124,1,26,"indie","artist"
"0qzzGu8qpbXYpzgV52wOFT","Bibio",241806,0,56,"indie","artist"
"3w6sr0v1PArSe6JAwqk8Bl","Frazey Ford",74017,0,55,"indie","artist"
"0uRdK8gy7fXJGRywrlmPM7","GoldFish",190544,0,55,"indie","artist"
"0Repe2EiNjaFAFIukrroUM","Ren",148677,0,56,"indie","artist"
"0ZxZlO7oWCSYMXhehpyMvE","COIN",589245,0,65,"indie","artist"
"2hk94pAZS1iYSqoICeTyh1","Supershy",17201,0,52,"indie","artist"
"6A43Djmhbe9100UwnI7epV","CAKE",1028214,0,63,"indie","artist"
"0DxPHf2flBAcV2SnZPg3SV","Jake Scott",165673,0,64,"indie","artist"
"4TsxiXBrsmsrPmrZdSyJRp","testacoda",4189,1,26,"indie","artist"
"15h5B5quwDm2C1rhbtvUPD","Cocoon",114811,0,56,"indie","artist"
"1rCIEwPp5OnXW0ornlSsRl","Metric",724182,0,62,"indie","artist"
"2ABBMkcUeM9hdpimo86mo6","Tourist",157946,0,57,"indie","artist"
"5MOWxZWdW3Hi4IPyyRrRTi","Hollaphonic",6480,0,48,"indie","artist"
"5e1BZulIiYWPRm8yogwUYH","Tegan and Sara",600625,0,59,"indie","artist"
"2hCU6EhDEmPjpqe8cAHAcm","Birgir",2649,0,47,"indie","artist"
"6mKqFxGMS5TGDZI3XkT5Rt","Angel Olsen",428829,0,58,"indie","artist"
"39ZQx0618UYVBgGTDOJ2ds","FloFilz",58934,0,55,"indie","artist"
"7hX2RFvl3KQEcMWc4B4i9b","Kahbum",6634,1,26,"indie","artist"
"1JhiIIXT9DWqEU3BYFZwGA","MOTHICA",254343,0,61,"indie","artist"
"37uLId6Z5ZXCx19vuruvv5","Hot Chip",652394,0,56,"indie","artist"
"28yVvEvA2lT3K5RNIhV1Dj","BAYNK",121625,0,62,"indie","artist"
"4TCXgdDPm10ensLNCVnIYa","Joy Williams",111209,0,56,"indie","artist"
"2auiVi8sUZo17dLy1HwrTU","Solange",1894389,0,63,"indie","artist"
"7o96HO2zrujyATtVsqGhh3","Goth Babe",238938,0,65,"indie","artist"
"2FwJwEswyIUAljqgjNSHgP","Snakehips",347532,0,63,"indie","artist"
"1OmdWpAh1pucAuZPzJaxIJ","Calexico",188044,0,50,"indie","artist"
"4OvEjbTT6H3zArVIrsEoII","Bianco",11884,1,25,"indie","artist"
"5oOhM2DFWab8XhSdQiITry","Tycho",656193,0,58,"indie","artist"
"0k8UHfMqW86uvhmhHiYzj3","CASTLEBEAT",126370,0,57,"indie","artist"
"3CJEpzlVzfyLTpKJlpKdHw","The Silhouettes Project",25763,0,54,"indie","artist"
"5KtUig38eqxK2rOtHZnz0k","Jafunk",18800,0,53,"indie","artist"
"50oMAfElZgbElx2ktukv47","Emily Yacina",22608,0,58,"indie","artist"
"1MPcILKoMCJym9KscdYxuM","White Town",36780,0,50,"indie","artist"
"3GKdEPHUSBp3iNT4SG2Med","Luca Fogale",48171,0,53,"indie","artist"
"1X8A68bKIKdFWmOWYs3Fch","James Senese",10226,1,27,"indie","artist"
"7iPH2BRBF9wKa6ljxvdext","Fenne Lily",93393,0,50,"indie","artist"
"1slZr3FGlh153jH8xW6SNa","Woodlock",39794,0,55,"indie","artist"
"79JJCxCCfJ8HufX6w8q2k4","Damien Jurado",171547,0,53,"indie","artist"
"0994Up3Ob4zUFm3OFOWpzJ","CARRTOONS",31493,0,56,"indie","artist"
"2V431yZGG08uroH2CZAgur","Sarah de Warren",51694,0,54,"indie","artist"
"7zkwepHPyac6tCYl0fL0co","ASTN",253988,0,65,"indie","artist"
"1hLiboQ98IQWhpKeP9vRFw","boygenius",86484,0,61,"indie","artist"
"5ERw1G2b8kceV2YuK2MPSe","I Hate Myself Because",48895,0,52,"indie","artist"
"4e9vQfyvvDlcQAkjSdFE4x","Maya Hawke",415270,0,56,"indie","artist"
"2uodbv2953Z7R1ipwucK2A","Bien",12321,0,53,"indie","artist"
"4EePV5BljRSXJnYww4d5Qa","Deluxe",173907,0,53,"indie","artist"
"0t3QQl52F463sxGXb1ckhB","Betty Who",290887,0,58,"indie","artist"
"0HFD1kS1lUZkZaGX0702QM","Matteo Alieno",1560,1,26,"indie","artist"
"7By2W4RhZGhK9wCYGQr1Q1","Kinder Garden",2697,1,26,"indie","artist"
"5FnpXrrMdJVZCK54oHWqUa","Makaya McCraven",61273,0,49,"indie","artist"
"4AzAfQNuAyKOFG4DZMsdAo","The Snuts",114139,0,56,"indie","artist"
"5NSRq8Px4WigbIZWl1Y57k","Mario Incudine",2087,0,27,"indie","artist"
"61pvU6ZLOF3bl0IOtbmME7","Emelie Hollow",30358,0,59,"indie","artist"
"29Wmfm1CojrjQ3aQP0FI65","All Them Witches",252311,0,55,"indie","artist"
"5JrIBQLdYU5SkSdu0zrO70","Black Sea Dahu",130725,0,51,"indie","artist"
"5yCkSShz4MTqE4Lp6fVZMz","Barrett Wilbert Weed",61734,0,62,"indie","artist"
"494imUZDQ4pl1124K5hsNP","TourdeForce",418,0,25,"indie","artist"
"0vW8z9pZMGCcRtGPGtyqiB","The Maccabees",359239,0,52,"indie","artist"
"08Uextujt6ZT2iQmSYAJfH","AHI",23765,0,54,"indie","artist"
"7MPGCB854Qo4alYMOPkBka","Ritt Momney",123994,0,60,"indie","artist"
"0z7Yuv7DuDQ5SaVn4VSlLt","Lisa Hannigan",173721,0,54,"indie","artist"
"48vDIufGC8ujPuBiTxY8dm","Palace",219262,0,61,"indie","artist"
"5VPCIIfZPK8KPsgz4jmOEC","The Blue Stones",165852,0,58,"indie","artist"
"5hPR4Atp3QY2ztiAcz1inl","Morningsiders",41895,0,59,"indie","artist"
"6wlk4iqaEgEvADMVG6QMd8","James Gillespie",76673,0,54,"indie","artist"
"0qi7WoeTNK5h4UkIamBiiL","Edda",6527,1,25,"indie","artist"
"4rqJz9fE9prZvQd8WsQv6q","THE ORAL CIGARETTES",522607,0,59,"indie","artist"
"7CPwAwFBnruFlDqUQCrM1Q","Raquel Rodriguez",24435,0,49,"indie","artist"
"7MoIc5s9KXolCBH1fy9kkw","Japanese Breakfast",562724,0,61,"indie","artist"
"1WrqUPWlHN5FXCRcQgrkas","Lucius",160296,0,59,"indie","artist"
"5YZ5AExR68U3ZblH6HcO6B","Leven Kali",171982,0,58,"indie","artist"
"22RISwgVJyZu9lpqAcv1F5","Blossoms",417788,0,59,"indie","artist"
"56UIK6wmbbxuQ6VA20vrWD","Lola Marsh",130702,0,55,"indie","artist"
"4vZ5UD5pIliRPSdHHj9EUp","Bren Joy",67935,0,56,"indie","artist"
"16eRpMNXSQ15wuJoeqguaB","The Flaming Lips",719907,0,56,"indie","artist"
"4Q3f2YYH4gQxWFS3WY5G3j","Soko",260960,0,52,"indie","artist"
"6Ykc0dSBms4VwFJPQaUVCF","Manfredi",10365,1,25,"indie","artist"
"0Dct2Gu0qEbgGRjfaxew8g","Jeremy Loops",187565,0,53,"indie","artist"
"7oXqKY12gSK5Q37dWZYWT0","El Columpio Asesino",84904,0,49,"indie","artist"
"0SbYhjfJTmuDE1ltoEUv67","Jesse the Faccio",2199,1,24,"indie","artist"
"0imE3buPhAowREqCrr4CYe","Peach Tree Rascals",210890,0,61,"indie","artist"
"3Wcyta3gkOdQ4TfY0WyZpu","YONAKA",127493,0,55,"indie","artist"
"4AQrqVz6BYwy29iMxcGtx7","Roosevelt",229705,0,58,"indie","artist"
"1tpXaFf2F55E7kVJON4j4G","Black Rebel Motorcycle Club",522172,0,55,"indie","artist"
"3Lw97gGh8bp1MftsYmwJHG","Luke Sital-Singh",87990,0,53,"indie","artist"
"1BPsbKiNgav1TY1ITIU8C5","Benji Lewis",17975,0,52,"indie","artist"
"5MynxBz4ZMqvUzpcxTZl4C","Therapie TAXI",484592,0,60,"indie","artist"
"1lc8mnyGrCLtPhCoWjRxjM","Flight Facilities",427140,0,61,"indie","artist"
"0BFrMzagEAYimCHYY1mtW7","Olivia Sellerio",9540,0,28,"indie","artist"
"0W79ONUwHoehEib1nRXlmi","Angelo De Augustine",69436,0,53,"indie","artist"
"22y08IZx7u6SWpsfap1Cub","Rio Romeo",108126,0,58,"indie","artist"
"2TKC2gVUNBUAlFqfLUoaj0","Phoelix",15579,0,55,"indie","artist"
"0aA1GTrIMutjIh4GlPPUVN","Crooked Colours",145168,0,58,"indie","artist"
"32DJdHuhN1840L73Bqxhxj","Georgi Kay",16858,0,51,"indie","artist"
"18Zv2g2vUcEGqJf6WnjfXN","Brandon Flowers",444830,0,53,"indie","artist"
"3U5oimD8ITVHMJQoxypQPN","Nostalgia 77",39386,0,48,"indie","artist"
"2C2sVVXanbOpymYBMpsi89","The Cab",539024,0,58,"indie","artist"
"4rjlerN21ygkIhmUv55irs","The Jesus and Mary Chain",410353,0,54,"indie","artist"
"3inCNiUr4R6XQ3W43s9Aqi","Pavement",477697,0,59,"indie","artist"
"3cBb4A9AZeZhcq781P3wCZ","Onda Vaga",184009,0,51,"indie","artist"
"443KHruraFfm6t1cK8SJCc","Talco",91833,1,44,"indie","artist"
"58GkJZKS4wlAfXlcgnsapc","Derozer",12498,1,26,"indie","artist"
"4aEuFytRb43SAgjchJDk5e","quinnie",73525,0,53,"indie","artist"
"11TlWPqyDFLHGccTFQhcc6","College",106966,0,51,"indie","artist"
"6SrA4711bML5NvPO13Tr6t","Princess Chelsea",126840,0,55,"indie","artist"
"62DKpfVgNt372d3Zz6TRc7","Teddy Hyde",70541,0,55,"indie","artist"
"69irZ4R8OsrLHjr6VmMmMg","Gaël Faye",155002,0,61,"indie","artist"
"2cAvReLDmjFQtCJFDJbHBU","Teen Suicide",292376,0,57,"indie","artist"
"7rssrbGd6AYbEtrW2E0CC9","Stefano Turolla",299,0,24,"indie","artist"
"2gaCpvhi31OZtozJKsr5gm","Papooz",125730,0,49,"indie","artist"
"7gvbCoLA8lJUktp8G2xIRR","Peachy!",217930,0,59,"indie","artist"
"0g3NiCRhEv7M4SEDMrpItN","Totally Enormous Extinct Dinosaurs",179144,0,55,"indie","artist"
"6mOWFF6HJ6krnIpW0CHLQm","dandelion hands",164938,0,58,"indie","artist"
"6PEMFpe3PTOksdV4ZXUpbE","NxWorries",231292,0,59,"indie","artist"
"2datC2OML2YxykP6vnDRmg","Yazmin Lacey",74802,0,51,"indie","artist"
"4pfy05cNNTacuOQ6SiSu4v","Lyn Lapid",366833,0,62,"indie","artist"
"6jn7W8NuX94FWZyeGlyCaJ","Axel Flóvent",51752,0,53,"indie","artist"
"1kh0AypxF3CxMMzmQyif2S","Rayana Jay",99840,0,55,"indie","artist"
"3RMHexittaAZkf8zukkZB8","Trevor Hall",333177,0,61,"indie","artist"
"6iyadmF41vqU7NnBaVabfL","HARLOE",5889,0,43,"indie","artist"
"2sNplJLt85avI0ULYYOVE5","The Leading Guy",5254,1,26,"indie","artist"
"7cLpOMioHNlfhx7hInzeRQ","ISIDE",5195,1,24,"indie","artist"
"1K0Gi1qUFGSyZUFXvJF4F2","Jon and Roy",38786,0,52,"indie","artist"
"1ntP294de9KGcB3pTfpGfJ","C'mon Tigre",12402,1,28,"indie","artist"
"6YWdHD3R863Apw1hkx3BwC","Dan Auerbach",334398,0,57,"indie","artist"
"294lNTPZfdqyzt8qnxmFiL","Mereba",229878,0,60,"indie","artist"
"1jhdZdzOd4TJLAHqQdkUND","Jamie Lawson",117133,0,54,"indie","artist"
"7h7vSlmhBcCRZKcV2vxppA","Francesco Di Bella",4890,1,24,"indie","artist"
"6jOz2B9qeID4dLP1o8bFGf","Crazy P",105990,0,51,"indie","artist"
"7wg1qvie3KqDNQbAkTdbX0","Louis The Child",453287,0,64,"indie","artist"
"3Fs0Rcn2Ss2fqbrLvLN4Kt","May Roosevelt",8965,0,53,"indie","artist"
"7vNNmjV14SKQzlQAEg0BXP","Jean Dawson",109197,0,56,"indie","artist"
"2QIHd0B2VIKlmLyoq4lUr7","Alela Diane",115203,0,52,"indie","artist"
"0yrzVTuk6PgF51NYgfgKXe","GRLwood",340442,0,56,"indie","artist"
"0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous",700627,0,58,"indie","artist"
"30uiS1n3uIGXJEYFR1GVDy","The Brian Jonestown Massacre",316648,0,54,"indie","artist"
"6VDdCwrBM4qQaGxoAyxyJC","Cold War Kids",806004,0,61,"indie","artist"
"5DAYFETp2MfJgHkgbkJvoX","Chris Staples",17559,0,53,"indie","artist"
"2HZ0oCLnxIdqax8tQNkXts","The Andre",10236,0,24,"indie","artist"
"3Os4q49SgEN0Tv3fxKw3Sp","Delaney Bailey",140471,0,62,"indie","artist"
"0lawSNBxNgJFQYJnQzLH8c","khai dreams",546643,0,63,"indie","artist"
"4SOtk3HtPYKqxnVuxNBMti","Donovan Woods",74668,0,58,"indie","artist"
"3Ww8GMbCDMAGwJJ2hd7z7z","Lena Raine",149413,0,59,"indie","artist"
"6xdRb2GypJ7DqnWAI2mHGn","MUNA",258240,0,61,"indie","artist"
"34qyuX5yO72yzL8Z4JclBc","Nate Traveller",16776,0,58,"indie","artist"
"5RRfTrwXUGYiBB0DMV4hyh","Adi Oasis",48140,0,51,"indie","artist"
"11nbBcaBk8uXBPQsc3Sq9p","Aaron Espe",13728,0,53,"indie","artist"
"0HGWx9YOM3K0EbEZkU7FR1","Moltheni",14341,1,25,"indie","artist"
"73rPcaYEhBd0UuVZBqqyQJ","The Happy Fits",146616,0,60,"indie","artist"
"1JV4iC1UhplRE8RFr8Q9n9","Paradis",148911,0,51,"indie","artist"
"32aFdXARUiqP81SXqIPD4w","Yael Naim",156814,0,50,"indie","artist"
"09kXLeOXRyfNQMXRaDO4qA","Nilüfer Yanya",151651,0,55,"indie","artist"
"1gUi2utSbJLNPddYENJAp4","Abhi The Nomad",124481,0,57,"indie","artist"
"2HGAZDmVV3GAH4XFAZdvSG","Isaac Delusion",103717,0,53,"indie","artist"
"67pW04a6jpdQR2yWqjcfxs","Bluestaeb",26172,0,51,"indie","artist"
"6ioOEWNNGK40H8xrGj6XPW","XYLØ",337743,0,54,"indie","artist"
"25mrbNwFzoqPWyYXLhiDRw","Alexi Murdoch",252610,0,53,"indie","artist"
"0VbDAlm2KUlKI5UhXRBKWp","Henry Green",60729,0,53,"indie","artist"
"3R80OE4RViOWbnuvqh0j8a","thuy",153618,0,64,"indie","artist"
"7GN9PivdemQRKjDt4z5Zv8","The Internet",1222855,0,63,"indie","artist"
"5RTLRtXjbXI2lSXc6jxlAz","Ravyn Lenae",353910,0,60,"indie","artist"
"6nFBonVf7Lqaj05R0v5VGJ","Sarah Jarosz",129958,0,56,"indie","artist"
"5PyU5aVBI66v0pkCIvEJfu","Flavien Berger",111517,0,48,"indie","artist"
"64s6yr2vWCKyr5Ldwaslwk","Iliona",26906,0,54,"indie","artist"
"4OFX3Dy0inpClzZcq8lJl0","Charles Pasi",23041,0,49,"indie","artist"
"3OykSjAE6F2Mb51WplFoRk","WILLIS",81828,0,60,"indie","artist"
"7E2ioKxoxI2J94tUkIx6As","Alex Isley",132012,0,59,"indie","artist"
"7wbkl3zgDZEoZer357mVIw","boy pablo",1118688,0,66,"indie","artist"
"196lKsA13K3keVXMDFK66q","The Avett Brothers",957162,0,63,"indie","artist"
"4hTL3jOgvZwOqegEZTOrCc","Col3trane",145526,0,60,"indie","artist"
"4qOzMSukiZoiSjPQw8Zs7s","Mansionair",166105,0,57,"indie","artist"
"0Z5pcmXDCKTrFWLnDChC37","Miami Horror",246467,0,56,"indie","artist"
"1sgVcCMCarG7yWGmkP9wMb","John Vincent III",69017,0,61,"indie","artist"
"32Ko3nL0210QAt14S3Rs4Y","Sjowgren",67899,0,58,"indie","artist"
"1LMyTeRhjaitILs98h3MaF","Jósean Log",579931,0,66,"indie","artist"
"0MZ55DwuMQ1B2TXq9lcrE4","Kraftklub",799617,0,65,"indie","artist"
"3ajf12ub55b51qcS94d9Co","Orla Gartland",217917,0,56,"indie","artist"
"7bupzBUhDSqBIAkoianGjC","Duñe",31107,0,52,"indie","artist"
"1Q2mS59tFYLm2KGFoCgWN4","Samm Henshaw",258260,0,56,"indie","artist"
"1PWmqY7ed9o6dgpAYYWZmS","Folcast",3871,0,27,"indie","artist"
"32aUoW94mJ7xTJI7fG0V1G","Whitney",251720,0,57,"indie","artist"
"7vtSUU3zpHeYJfX6BPNrJd","Briston Maroney",223241,0,62,"indie","artist"
"0knGpCTbmG4ctl1wzYRZs4","Dijon",261274,0,62,"indie","artist"
"7d64ZVOXg02y73HB5UMqkb","Okay Kaya",81365,0,55,"indie","artist"
"23ymPLjbtAMzTJS2qRtQ8Z","Sébastien Tellier",228409,0,50,"indie","artist"
"6iWuBN32BqCJAeXW6o3nil","Cautious Clay",247949,0,60,"indie","artist"
"5nP79s99csrvcOiXTGjVfg","Babi",483202,0,63,"indie","artist"
"75dQReiBOHN37fQgWQrIAJ","Local Natives",621396,0,60,"indie","artist"
"5JSXWmQO8csVUy6hSRu8TA","Maty Noyes",269843,0,54,"indie","artist"
"0syIRg9MPSpJIC0QCPUaHB","Beta Radio",65616,0,54,"indie","artist"
"0h1gX589xBKUCijeC8Bewy","Charlotte Adigéry",58846,0,48,"indie","artist"
"3PpiZ8N2SEIctxgh7iDuiU","Francesco De Leo",12032,1,26,"indie","artist"
"2jR6Lr47O21Iq7l5Bs2mig","Kristofer Maddigan",30677,0,52,"indie","artist"
"2FK3lJvn42dNrSeVzs5MoC","Cara Calma",6342,1,24,"indie","artist"
"4Hl6TEQAFgH0XrZq4f8okX","Session Victim",54919,0,48,"indie","artist"
"73MDShZzdL4vUGMkmXOG6X","Haley Heynderickx",186877,0,57,"indie","artist"
"0dLWSYE7my9AbpQYNJ0ABV","Oscar and the Wolf",299736,0,56,"indie","artist"
"0zJjil03QRbxSliMkw230M","Conor Albert",28145,0,54,"indie","artist"
"6RdcIWVKYYzNzjQRd3oyHS","Pinguini Tattici Nucleari",1203685,1,74,"indie-pop","artist"
"3fhMfkPPzksWuw0hEm4ldm","Ernia",774602,1,73,"indie-pop","artist"
"5dXlc7MnpaTeUIsHLVe3n4","Coez",1974014,1,70,"indie-pop","artist"
"1AgAVqo74e2q4FVvg0xpT7","Tedua",1387756,1,70,"indie-pop","artist"
"0lAWpj5szCSwM4rUMHYmrr","Måneskin",6730396,1,81,"indie-pop","artist"
"7KFOc3T4Xo8DVZt4PWw2qN","Gazzelle",705362,1,65,"indie-pop","artist"
"35V1WomiedCJeGfupcPm7s","Tananai",138711,1,66,"indie-pop","artist"
"7BgEOZ9w3Y4IMShXTMu1nN","Frah Quintale",552962,1,64,"indie-pop","artist"
"7FeObngbQ0GY3SojNwKdKn","Bresh",135799,1,65,"indie-pop","artist"
"3egWSWp7Y4FyCKIyvXbw7L","Ghali",2910919,1,66,"indie-pop","artist"
"2T4kh33TYdnDesvlQyRst8","ARIETE",462126,1,64,"indie-pop","artist"
"2KkO9uXHF9BVNJASjLekAc","Franco126",313297,1,62,"indie-pop","artist"
"396Jr76018oUMR6QBnqT8T","Cesare Cremonini",1027578,1,62,"indie-pop","artist"
"582KhTHEVOONNQLmQ5612r","Calcutta ",600048,1,60,"indie-pop","artist"
"29nrwultxQ8jENVmXoyMqK","Carl Brave",746777,1,60,"indie-pop","artist"
"7gjqZ8coFZimZDtdk04WP1","MACE",95747,1,61,"indie-pop","artist"
"0lI3rF4hi4op6UxqlLHPzv","Achille Lauro",855902,1,60,"indie-pop","artist"
"4CuMwzDzEdlUJMEna38VQ0","Dark Polo Gang",1319057,1,58,"indie-pop","artist"
"6YBgd2LKccEB3pX6UaW1Yp","Thegiornalisti",1113089,1,56,"indie-pop","artist"
"7muPB2GhV0sEg2K1Fgj0Xm","Dargen D'Amico",136299,1,56,"indie-pop","artist"
"1QeqGmpgU5Yg74GNcjIIq3","Fulminacci",103384,1,56,"indie-pop","artist"
"49faW2w8eguUIAG5c85KcD","Venerus",95353,1,56,"indie-pop","artist"
"4yUvIAm9mSJyLt1WLrOxAZ","Mecna",291652,1,57,"indie-pop","artist"
"4jFlmD92WULLlaRS8Cj6QS","Francesca Michielin",672439,1,56,"indie-pop","artist"
"2feDdbD5araYcm6JhFHHw7","Labrinth",2655753,0,80,"indie-pop","artist"
"47z0zz9ZMCn9GBiPRTn5Bc","Tommaso Paradiso",257998,1,55,"indie-pop","artist"
"00CsjN69YCczmdW0bDKaCC","Willie Peyote",236979,1,55,"indie-pop","artist"
"4X89u81dkCXBSGo8i2DhMW","LIBERATO",441301,1,56,"indie-pop","artist"
"1lwGYDWoXC7E5wDNYZBurw","bnkr44",37476,1,55,"indie-pop","artist"
"54dqxLAclwu0QSaTwCyCaF","Neffa",293835,1,56,"indie-pop","artist"
"26VFTg2z8YR0cCuwLzESi2","Halsey",19272021,0,84,"indie-pop","artist"
"5mjasIBQQPIqA9GV2Ys61h","chiello",90959,1,55,"indie-pop","artist"
"0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding",11558203,0,80,"indie-pop","artist"
"6C1PGrTsXqP3wo8kTRhrqm","Mannarino",339588,1,53,"indie-pop","artist"
"0YmQyGKpZgGSDxsC8iEGQU","La rappresentante di lista",95210,1,55,"indie-pop","artist"
"164Uj4eKjl6zTBKfJLFKKK","JVKE",1420492,0,82,"indie-pop","artist"
"1UjLyuJUXKzlECQRLIsF3n","Gio Evan",103148,1,52,"indie-pop","artist"
"2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas",290561,1,53,"indie-pop","artist"
"6p2OF8M4ob4KovaU0SUX4b","Carl Brave x Franco126",551437,1,52,"indie-pop","artist"
"0Sv8sjzMHBbAWXt4CGB9Us","Coma_Cose",174283,1,52,"indie-pop","artist"
"4yvcSjfu4PC0CYQyLy4wSq","Glass Animals",3606491,0,79,"indie-pop","artist"
"0RENwV6Phsp2y8nnFJ54UC","Tredici Pietro",102192,1,52,"indie-pop","artist"
"1QAJqy2dA3ihHBFIHRphZj","Cigarettes After Sex",6006438,0,83,"indie-pop","artist"
"594PwrFy2mmLueuUwUgoCM","M¥SS KETA",129510,1,52,"indie-pop","artist"
"3VsF47TUmv6WPsWjICe8VR","SANTI FRANCESI",22707,1,50,"indie-pop","artist"
"5bxbPQo0VkFgZKemF0YKb4","AIELLO",117345,1,50,"indie-pop","artist"
"2KX2VLr3Eu6sn6EtxzCtvf","Colapesce",108336,1,51,"indie-pop","artist"
"5DkmrXKeWgDS86KKEw45o6","Rancore",175946,1,51,"indie-pop","artist"
"02G0wSA5mAINnHX3nTCaHi","Baustelle",181178,1,50,"indie-pop","artist"
"1k3zqz5SgrYCE0wpcfJX3g","Dimartino",23768,1,51,"indie-pop","artist"
"3YygU1SuVx6bJVRrlE0WUL","Peter White",56403,1,49,"indie-pop","artist"
